label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12
1	666 m/(s^2)	1.1688	bIOTECHNOLOGY	Computer Game Design	Vani	1.045	1040	1.2938	193	Michael	N/A	San Jose, San Bernardino, Oakland	1.0403
5	690 m/(s^2)	0.8036	Robotics Engineering	Electrical Engineering, Technology and Information Management, Applied Mathematics, Human Computer Interaction	Tony	0.1647	349	0.2575	680	Lise	0.9664 N	Fremont	0.8188
1	684 m/(s^2)	1.4122	hUMAN cOMPUTER iNTERACTION	Statistics	Vani	1.1643	758	1.1967	315	Michael	0.9544 N	San Bernardino, Modesto, Oakland	1.0223
0	960 m/(s^2)	1.2531	Electrical Engineering	Robotics Engineering	Michael	0.6177	33	0.616	339	Inan	0.6891 N	Riverside, Stockton	0.6409
3	25 m/(s^2)	0.4774	Bioinformatics	Biotechnology	Chris	1.1868	243	1.3575	774	Andrew	1.0063 N	San Francisco, San Diego	0.0835
2	829 m/(s^2)	0.8862	Natural Language Processing	Electrical Engineering	Eriq	0.9811	863	1.4289	684	Andrew	0.8184 N	Irvine	1.1783
5	1207 m/(s^2)	1.0771	Computational Media	Bioengineering, Electrical Engineering, Applied Mathematics, Human Computer Interaction, Games and Playable Media	Sam	0.6601	471	0.4635	785	Lise	0.4676 N	None	0.716
1	945 m/(s^2)	0.8128	Statistics	Computer Game Design	Vani	1.4339	864	1.0324	1	Michael	0.1251 N	San Bernardino, Modesto, San Jose	0.9117
3	386 m/(s^2)	1.048	Natural Language Processing	Biotechnology	Chris	0.8844	200	1.1579	1240	Tony	0.5123 N	San Diego	0.7623
1	905 m/(s^2)	0.7862	Biotechnology	Computer Game Design	Vani		1073	0.9326	330	Chris	0.8297 N	San Bernardino	1.0334
2	673 m/(s^2)	0.9288	Natural Language Processing	Data Science	Sam	0.8623	1016	1.5626	1305	Andrew	0.5926 N	Long Beach	0.7275
5	1053 m/(s^2)	1.1206	Data Science	Electrical Engineering, Games and Playable Media, Technology and Information Management	Tony	1.1619	475	0.6167	1028	Reilly	0.0692 N	Fresno	0.8813
4	514 m/(s^2)	0.0582	Games and Playable Media	Computer Engineering	Lise	1.1109	1010	1.2346	1108	Eriq	1.2794 N	Santa Clarita, Los Angeles	1.3045
3	-343 m/(s^2)	0.4098	Bioengineering	BIOTECHNOLOGY	Chris	0.7238	111	0.4978	750	Tony	0.6914 N	San Francisco, Bakersfield	0.7847
0	1106 m/(s^2)	0.7386	Applied Mathematics	Computational Media	Andrew	1.1755	383	NULL	839	Inan	0.6958 N	RIVERSIDE, SANTA ANA	0.8122
1	348 m/(s^2)	1.2657	Human Computer Interaction	Computer Game Design	Vani	1.153	1289	1.3872	405	Chris	0.928 N	San Bernardino, San Jose, Modesto	0.8495
1	1282 m/(s^2)	0.9755	Robotics Engineering	Computer Game Design	Vani	0.8911	1342	0.9867	716	Michael	0.7128 N	SAN JOSE, SAN BERNARDINO, MODESTO	0.8971
5	1125 m/(s^2)	0.8081	Computational Media	Games and Playable Media, Electrical Engineering, Applied Mathematics	Tony	0.5004	498	0.5478	887	Lise	0.5587 N	Chula Vista	1.5857
1	528 m/(s^2)	1.121	Human Computer Interaction	Statistics	Vani	0.7633	883	1.0406	231	Michael	1.0165 N	Stockton	0.9312
0	1139 m/(s^2)	1.3319	NULL	Robotics Engineering	Andrew	1.0017	72	0.7228	1177	Sam	1.4821 N	Riverside	0.742
0	879 m/(s^2)	1.2887	Electrical Engineering	Robotics Engineering	Andrew	0.8028	52	1.1031	946	Reilly	0.5288 N	Stockton	-0.2042
5	721 m/(s^2)	1.1776	Applied Mathematics	Human Computer Interaction, Technology and Information Management, Bioengineering, Electrical Engineering	Inan	0.0786	264	0.9533	974	Lise	0.3161 N	FREMONT, FRESNO	0.7537
3	-21 m/(s^2)	0.023	Bioengineering	Biotechnology	Chris	0.9143	244	0.921	957	Fabrice	1.053 N	san francisco	0.2137
0	860 m/(s^2)	0.8229	Bioinformatics	Robotics Engineering	Andrew	0.9295	108	1.3036	557	Inan	0.4678 N	Riverside	0.3185
0	None	0.7593	Electrical Engineering	Computational Media	Andrew	0.7349	253	0.6563	501	Inan	1.1653 N	Riverside	0.5438
4	730 m/(s^2)	-0.2395	Computer Game Design	Computer Engineering	Lise	0.7943	759	0.9633	848	Eriq	0.8116 N	Sacramento, Santa Clarita	0.8442
4	254 m/(s^2)	-0.0964	Data Science	Bioinformatics	Lise	1.1561	967	0.4769	939	Vani	1.4193 N	Santa Clarita	0.555
2	803 m/(s^2)	1.2936	applied mathematics	Data Science	Fabrice	1.5131	1218	1.2091	None	Andrew	1.7 N	Irvine	1.0245
0	1123 m/(s^2)	1.2063	Statistics	Computational Media	Andrew	0.2461	47	1.4282	529	Sam	0.6829 N	Riverside	0.6428
3	112 m/(s^2)	-0.1042	Bioengineering	Biotechnology	Chris	0.9508	118	0.1012	1219	Tony	1.0336 N	Bakersfield	0.7293
2	992 m/(s^2)	1.2727	Applied Mathematics	Statistics	None	0.7421	931	1.0274	1255	Andrew	0.9594 N	Long Beach	0.5945
0	989 m/(s^2)	0.9665	Electrical Engineering	Computational Media	Michael	1.0603	-114	0.7327	88	Inan	0.6854 N	Santa Ana	0.1756
4	512 m/(s^2)	-0.2924	Computer Game Design	Natural Language Processing	Lise	0.9146	863	0.5446	1354	Vani	0.9804 N	Long Beach	0.5834
3	174 m/(s^2)	0.0606	Robotics Engineering	Bioinformatics	Chris	1.4371	110	1.1356	1082	Fabrice	0.6122 N	San Francisco	0.462
4	136 m/(s^2)	0.196	Applied Mathematics	Natural Language Processing	Reilly	0.7512	1136	0.8208	548	Reilly	0.7986 N	Anaheim, Los Angeles, Sacramento	0.6991
1	972 m/(s^2)	1.1544	Human Computer Interaction	Statistics	Vani	0.972	901	1.2585	728	Michael	0.6302 N	Modesto, San Jose, Oakland	0.4208
0	1180 m/(s^2)	1.0112	Electrical Engineering	Computational Media	Andrew	1.2419	467	0.9271	493	Inan	0.7069 N	Oakland	0.2342
0	784 m/(s^2)	1.389	Electrical Engineering	Robotics Engineering	Andrew	0.9018	497	0.9783	572	Inan	0.77 N	Stockton	0.2309
4	586 m/(s^2)	-0.0225	Games and Playable Media	Natural Language Processing	Lise	0.6565	1065	0.8924	524	Vani	0.6464 N	Los Angeles	0.7222
1	453 m/(s^2)	1.3525	Biotechnology	Computer Game Design	Vani	1.2289	1102	0.5867	821	cHRIS	1.2174 N	Modesto	0.7228
2	732 m/(s^2)	0.6921	games and playable media	Computer Science	fABRICE	0.6881	995	1.4472	1024	Andrew	0.9498 N	Long Beach	0.8805
1	1188 m/(s^2)	1.1745	Computer Game Design	Computer Game Design	Vani	1.0129	515	0.5962	980	Michael	1.1623 N	San Jose, Modesto	0.8666
0	1034 m/(s^2)	0.8882	Electrical Engineering	Statistics	Michael	0.8818	548	1.0271	741	Inan	1.3585 N	Long Beach	0.4401
2	817 m/(s^2)	0.9597	Applied Mathematics	Data Science	Fabrice	0.896	436	0.7629	1044	Andrew	1.3362 N	Irvine	0.8938
1	866 m/(s^2)	0.3148	Human Computer Interaction	Computer Game Design	Vani	1.43	1017	1.008	320	Michael	0.6693 N	Oakland, Modesto	0.4985
0	831 m/(s^2)	1.2163	Bioengineering	Computational Media	Andrew	0.5472	306	0.6157	760	Sam	0.7681 N	Riverside	0.2592
5	1270 m/(s^2)	1.1684	Technology and Information Management	Bioengineering, Technology and Information Management	Inan	0.0984	685	0.52	873	Lise	0.5059 N	Fremont, Chula Vista	0.6261
2	771 m/(s^2)	1.3045	Natural Language Processing	Computer Science	Fabrice	0.5814	944	1.0098	1577	Andrew	0.8059 N	Long Beach	0.8121
3	-97 m/(s^2)	0.5308	Statistics	Biotechnology	Chris	0.862	38	0.3579	1193	Tony	0.8794 N	San Diego	0.5697
3	639 m/(s^2)	0.6865	cOMPUTER sCIENCE	Biotechnology	Chris	0.99	168	1.0417	627	Fabrice	0.7827 N	Bakersfield, San Diego	0.6247
4	937 m/(s^2)	-0.2987	Robotics Engineering	Robotics Engineering	Reilly	0.6055	1044	0.5334	1629	Vani	1.2665 N	Sacramento, Los Angeles	0.9791
0	911 m/(s^2)	0.7369	Electrical Engineering	Robotics Engineering	Andrew	0.7948	60	1.8334	829	Sam	0.7455 N	Santa Ana	0.071
5	663 m/(s^2)	0.8123	Computational Media	Electrical Engineering	Inan	0.2771	561	0.7547	805	Lise	0.1598 N	Fresno	0.8351
0	1089 m/(s^2)	1.0046	Applied Mathematics	Robotics Engineering	Andrew	0.5767	-130	0.8335	None	Andrew	1.2482 N	Riverside	0.4422
2	625 m/(s^2)	0.4291	Applied Mathematics	Computer Science	Fabrice	1.316	863	1.0471	1688	Sam	1.1627 N	Long Beach	0.9379
3	624 m/(s^2)	0.3567	Statistics	Biotechnology	Chris	0.9162	251	0.7843	1343	Fabrice	1.098 N	Bakersfield	0.3522
3	413 m/(s^2)	0.3787	Computer Science	Bioinformatics	Chris	1.3496	166	0.9726	1534	Fabrice	0.7134 N	Bakersfield	0.7925
5	710 m/(s^2)	0.9538	Human Computer Interaction	Electrical Engineering	Sam	0.4137	535	-0.0146	1200	Lise	0.5941 N	Chula Vista	1.1294
4	941 m/(s^2)	0.1074	Computer Game Design	Natural Language Processing	LISE	1.0089	1006	1.5049	1070	Reilly	1.147 N	Anaheim	0.6676
0	829 m/(s^2)	0.9164	Natural Language Processing	Robotics Engineering	Michael	1.2103	419	0.5942	682	Sam	0.7688 N	Stockton	0.4404
0	1371 m/(s^2)	1.0263	Applied Mathematics	Robotics Engineering	Michael	0.5406	219	1.3737	196	Sam	0.5278 N	Santa Ana	-0.226
3	296 m/(s^2)	0.6906	Statistics	Bioinformatics	Chris	0.989	433	1.1099	1091	Tony	0.564 N	San Diego	0.5969
2	789 m/(s^2)	0.7036	Natural Language Processing	Data Science	Eriq	0.8398	1172	0.9133	859	Andrew	1.1019 N	Irvine	1.0238
2	1328 m/(s^2)	0.724	Natural Language Processing	Data Science	Eriq	1.1477	504	0.718	1223	Andrew	1.1814 N	Irvine	0.019
4	449 m/(s^2)	0.4376	Games and Playable Media	Computer Engineering	Lise	0.4915	1004	1.3718	732	Vani	1.3517 N	Moreno Valley, Sacramento, Los Angeles	0.7406
4	914 m/(s^2)	0.3075	Games and Playable Media	Natural Language Processing	Lise	0.8622	710	1.2819	1260	Reilly	1.1707 N	Sacramento, Anaheim	0.5497
3	233 m/(s^2)	0.3005	Bioengineering	Biotechnology	Chris	0.5029	16	1.2175	466	Fabrice	NULL	Bakersfield, San Diego	0.7552
4	537 m/(s^2)	-0.2756	Computer Game Design	Natural Language Processing	Lise	0.8842	1029	1.0551	1272	Eriq	1.0947 N	Moreno Valley, Anaheim	0.8784
4	363 m/(s^2)	0.5146	Computer Game Design	Computer Engineering	Reilly	0.8284	1130	1.1337	1545	Reilly	1.347 N		0.7077
5	1037 m/(s^2)	0.9844	Natural Language Processing	Applied Mathematics, Technology and Information Management	sam	0.388	398	0.3735	799	Lise	0.5713 N	Fresno, Fremont	1.1305
3	596 m/(s^2)	0.6538	Statistics	Biotechnology	Chris	0.759	228	0.7619	835	Fabrice	0.9211 N	Bakersfield	1.1971
3	134 m/(s^2)	0.6256	Bioengineering	Electrical Engineering, Applied Mathematics, Human Computer Interaction	Chris	1.1104	629	1.0319	469	Fabrice	0.3935 N	San Diego	1.077
0	809 m/(s^2)	0.7718	Electrical Engineering	Robotics Engineering	Andrew	0.9615	554	0.8067	22	Inan	1.1661 N	Stockton	1.243
1	875 m/(s^2)	0.9312	Biotechnology	Computer Game Design	Vani	0.515	881	0.9915	404	Michael	1.1913 N	Bakersfield, San Diego	0.5728
5	956 m/(s^2)	0.89	Games and Playable Media	Bioengineering, Technology and Information Management, Applied Mathematics, Human Computer Interaction	Tony	0.1811	851	0.9278	1382	Lise	0.6694 N	Fremont	0.0507
1	712 m/(s^2)	1.0009	Biotechnology	Computer Game Design	Vani	1.071	906	0.7646	562	mICHAEL	0.7802 N	San Bernardino, Modesto	1.5544
5	1362 m/(s^2)	0.5796	Human Computer Interaction	Applied Mathematics, Human Computer Interaction, Bioengineering, Technology and Information Management	Sam	0.2229	806	0.287	607	Lise	0.4054 N	FREMONT	1.2642
4	736 m/(s^2)	0.06	Games and Playable Media	Natural Language Processing	Lise	1.3116	954	0.5247	845	Eriq	1.0844 N	Moreno Valley	0.3876
2	935 m/(s^2)	1.3037	Natural Language Processing	Computer Engineering	Chris	1.0398	1266	0.9812	1114	Andrew	0.5919 N	Irvine	0.9183
5	1144 m/(s^2)	1.2754	Computational Media	Games and Playable Media, Applied Mathematics	Vani	0.5325	591	0.3832	879	Lise	0.2667 N	Fremont, Chula Vista	0.4377
4	308 m/(s^2)	0.3182	Games and Playable Media	Natural Language Processing	Lise	0.8452	1407	1.185	859	Eriq	1.1605 N	Moreno Valley, Anaheim	0.781
0	1155 m/(s^2)	0.8836	Electrical Engineering	Robotics Engineering	mICHAEL	0.5921	326	0.4127	574	Inan	1.2084 N	Santa Ana	0.3925
5	1133 m/(s^2)	0.6608	Computational Media	Applied Mathematics, Bioengineering, Electrical Engineering	Inan	0.6012	370	0.3184	708	Lise	0.1757 N	Chula Vista	0.8936
0	966 m/(s^2)	1.3881	Electrical Engineering	Computational Media	Andrew	0.5053	-148	1.4824	498	Inan	0.9751 N	Long Beach	0.5512
1	1091 m/(s^2)	0.8119	Biotechnology	Statistics	Vani	0.9751	743	1.4821	629	Chris	0.5591 N	San Jose, Oakland, Modesto	1.0211
2	1009 m/(s^2)	1.3784	Natural Language Processing	Computer Science	Fabrice	0.9397	1174	1.2234	767	Andrew	1.0746 N	Irvine	1.4725
4	465 m/(s^2)	-0.4723	Computer Science	Computer Engineering	Reilly	0.8546	1100	0.5836	884	Vani	0.8725 N	Anaheim, Moreno Valley	0.9983
2	933 m/(s^2)	1.1565	Natural Language Processing	Computer Science	Fabrice	0.7323	1235	1.0841	792	Andrew	0.6249 N	None	1.0304
0	772 m/(s^2)	0.6193	Electrical Engineering	rOBOTICS eNGINEERING	Sam	0.8245	368	0.9641	566	Sam	0.931 N	Santa Ana, Riverside	0.1511
0	1346 m/(s^2)	1.2968	Computer Engineering	Computational Media	Andrew	1.3441	-323	0.4098	178	Sam	0.9494 N	Santa Ana	0.6737
1	647 m/(s^2)	1.0404	Human Computer Interaction	Statistics	Vani	1.034	1040	0.9657	236	Eriq	0.2562 N	San Jose	1.0487
4	508 m/(s^2)	0.1416	Computational Media	Natural Language Processing	Reilly	1.0588	863	1.1878	683	Reilly	0.9436 N	Los Angeles	0.5439
5	1463 m/(s^2)	1.275	Robotics Engineering	Applied Mathematics, Technology and Information Management, Electrical Engineering, Bioengineering, Games and Playable Media	Inan	0.6438	389	0.1674	944	Lise	0.2411 N	fRESNO	1.2984
3	576 m/(s^2)	0.3187	None	Bioinformatics	Chris	0.5775	-55	1.1221	966	Tony	0.6226 N	bakersfield, san diego	0.7886
3	95 m/(s^2)	-0.1997	COMPUTER ENGINEERING	Bioinformatics	Chris	0.8401	448	1.2877	1110	Fabrice	0.4588 N	Bakersfield	1.4028
3	290 m/(s^2)	0.3502	Bioengineering	Bioinformatics	CHRIS	1.1731	235	0.9623	1228	Tony	0.7588 N	San Diego	0.2432
0	n/a	0.5753	Electrical Engineering	Computational Media	Michael	0.7912	456	1.1855	1403	Inan	0.294 N	Riverside, Santa Ana	1.1697
2	850 m/(s^2)	0.8554	Applied Mathematics	Data Science	Eriq	0.9333	933	0.9376	1238	Andrew	1.1325 N	Irvine	0.7628
1	891 m/(s^2)	0.9756	Biotechnology	Statistics	VANI	1.201	815	0.7361	168	Chris	0.8933 N	?	0.737
2	801 m/(s^2)	0.2344	Natural Language Processing	Data Science	Fabrice	0.0116	581	1.0857	1275	Andrew	1.0667 N	Long Beach	1.4359
3	89 m/(s^2)	1.0828	?	Computational Media	Chris	1.2788	470	0.9381	820	Tony	0.6957 N	bAKERSFIELD, sAN dIEGO	0.5554
5	1451 m/(s^2)	0.9165	Technology and Information Management	Games and Playable Media, Human Computer Interaction	Tony	0.2801	408	NULL	1521	Lise	0.5541 N	Chula Vista, Fresno	1.3084
2	1017 m/(s^2)	0.8441	Applied Mathematics	Computer Science	Eriq	1.1406	831	1.2728	805	Andrew	0.946 N	Irvine	1.2783
0	799 m/(s^2)	1.204	Electrical Engineering	Computational Media	Michael	0.9456	134	1.3341	880	Andrew	0.761 N	Stockton, Santa Ana	0.285
5	1211 m/(s^2)	1.7522	Technology and Information Management	Human Computer Interaction, Electrical Engineering, Applied Mathematics	Tony	0.7954	511	0.4273	1235	n/a	0.5273 N	Fremont	0.4057
4	635 m/(s^2)	0.5005	cOMPUTER gAME dESIGN	Natural Language Processing	Lise	0.3908	1298	0.6797	1124	Eriq	1.1966 N	Sacramento	0.3514
0	935 m/(s^2)	1.1425	Games and Playable Media	Computational Media	Michael	0.7204	-41	1.1667	422	Inan		Riverside, Stockton	0.755
3	310 m/(s^2)	0.3494	Bioengineering	Bioinformatics	Chris	1.3902	36	0.9215	1009	Tony	0.4597 N	San Francisco	0.7103
0	797 m/(s^2)	1.735	Electrical Engineering	Computational Media	Michael	0.8832	71	1.12	711	Fabrice	0.8854 N	Stockton	0.6213
2	899 m/(s^2)	0.6625	Applied Mathematics	Computer Science	Eriq	0.9203	957	0.9974	1272	Andrew	1.2128 N	Long Beach	1.0133
3	361 m/(s^2)	0.0794	Computer Science	Biotechnology	Chris	1.59	-282	0.8331	648	Fabrice	0.9277 N	irvine	0.8189
1	383 m/(s^2)	1.2207	Human Computer Interaction	Statistics	Vani	1.0221	1274	0.8411	986	Chris	1.1703 N	Oakland	0.9268
3	366 m/(s^2)	0.42	Games and Playable Media	Biotechnology	Chris	1.015	94	0.6591	709	Tony	0.9701 N	cHULA vISTA	0.8948
3	366 m/(s^2)	0.3455	Computer Science	Biotechnology	Chris	0.9685	165	0.3987	1157	Fabrice	1.0939 N	Irvine	0.6402
1	106 m/(s^2)	0.4885	Biotechnology	Statistics	Vani	0.57	982	0.7595	582	Tony	0.3487 N	Modesto, Oakland, San Bernardino	1.3318
3	237 m/(s^2)	0.6903	Statistics	Bioinformatics	Chris	0.7839	-184	1.2219	605	Fabrice	0.5139 N	San Francisco	0.7494
1	891 m/(s^2)	1.2319	Human Computer Interaction	Computer Game Design	Vani	0.9289	1289	0.7089	383	Michael	0.7725 N	Oakland, San Jose	1.0546
4	1083 m/(s^2)	-0.5873	Computer Game Design	Natural Language Processing	Andrew	1.1348	1110	0.6855	1016	Vani	1.1695 N	Santa Clarita	0.6737
5	1330 m/(s^2)	0.8782	Computational Media	Computer Engineering	Tony	0.5418	600	0.2639	1126	Lise	0.0182 N	Chula Vista	1.0075
5	912 m/(s^2)	1.3891	Robotics Engineering	n/a	iNAN	0.5408	274	0.8561	1153	Lise	0.4886 N	Fresno	1.0535
1	541 m/(s^2)	1.2734	Biotechnology	Computer Game Design	Vani	0.9665	1116	0.1519	331	Michael	0.6708 N	n/a	1.6601
5	742 m/(s^2)	0.689	Robotics Engineering	Applied Mathematics, Electrical Engineering, Technology and Information Management, Games and Playable Media	Eriq	0.727	318	0.4082	884	Lise	-0.0013 N	Fresno	1.3781
2	610 m/(s^2)	1.2515	Applied Mathematics	Bioengineering, Applied Mathematics, Games and Playable Media	Fabrice	0.8919	1438	0.5482	894	Andrew	1.1155 N	Long Beach	0.7811
0	944 m/(s^2)	0.4434	Electrical Engineering	Computational Media	Michael	0.49	542	0.7897	903	Inan	0.2742 N	Oakland, San Jose	-0.2967
2	825 m/(s^2)	1.0159	Natural Language Processing	Data Science	Eriq	1.1248	818	None	1049	Andrew	0.7579 N	Long Beach	0.8982
1	851 m/(s^2)	0.5475	Human Computer Interaction	Statistics	Vani	0.6435	842	0.8073	424	Michael	0.6464 N	Modesto, San Jose	0.6689
4	375 m/(s^2)	0.2844	Games and Playable Media	nATURAL lANGUAGE pROCESSING	Reilly	0.8955	903	1.0287	938	Reilly	1.6319 N	Los Angeles	0.7408
3	342 m/(s^2)	0.0426	Computer Engineering	Biotechnology	Chris	0.3139	-223	1.5712	831	Michael	1.5877 N	San Francisco, San Diego	0.5467
5	1283 m/(s^2)	0.9988	Robotics Engineering	Human Computer Interaction	Tony	0.3824	427	0.2057	955	Lise	-0.0047 N	Chula Vista	0.6325
4	895 m/(s^2)	0.3304	Games and Playable Media	Natural Language Processing	Lise	0.9092	1175	1.4052	1049	Reilly	0.5862 N	Moreno Valley	1.3605
0	1189 m/(s^2)	0.6625	Computer Game Design	Computational Media	Andrew	0.6475	262	0.6372	1071	Inan	0.5504 N	Stockton, Santa Ana	1.0489
5	818 m/(s^2)	1.0613	Robotics Engineering	Bioengineering, Electrical Engineering, Applied Mathematics, Technology and Information Management, Games and Playable Media	Sam	0.6936	723	0.6195	1217	Lise	0.5773 N	Fresno, Fremont	1.1082
5	861 m/(s^2)	1.2955	Biotechnology	Applied Mathematics, Games and Playable Media, Technology and Information Management	Tony	0.5087	369	0.5784	90	Lise	0.2806 N	Chula Vista	1.4975
4	946 m/(s^2)	0.5641	Computer Game Design	Computer Engineering	Reilly	0.777	1507	1.0925	1535	Eriq	1.1234 N	Anaheim, Santa Clarita	0.6108
5	1065 m/(s^2)	1.0483	Robotics Engineering	Bioengineering, Technology and Information Management, Human Computer Interaction, Electrical Engineering, Games and Playable Media	Fabrice	0.3015	511	0.3852	946	Lise	0.1578 N	Chula Vista, Fremont	0.6859
3	451 m/(s^2)	0.6207	Computer Game Design	Biotechnology	Chris	0.9732	4	0.8524	1417	fabrice	0.6219 N	San Francisco	0.7707
1	851 m/(s^2)	0.8597	Computer Game Design	Statistics	Reilly	1.1561	1063	0.904	300	Michael	1.1421 N	Anaheim, Sacramento, Moreno Valley, Los Angeles	0.59
1	1229 m/(s^2)	1.5054	Biotechnology	Statistics	Vani	0.5124	996	1.0978	269	Chris	0.4301 N	Modesto, Oakland, San Bernardino	0.6603
0	1075 m/(s^2)	0.9528	Electrical Engineering	Robotics Engineering	Michael	0.9199	115	0.7345	1552	Sam	0.3361 N	Fremont, Fresno	0.5111
4	448 m/(s^2)	-0.3382	Games and Playable Media	Computer Engineering	Lise	0.9527	693	1.6378	557	Vani	1.0107 N	Irvine	0.9142
1	695 m/(s^2)	1.0474	Data Science	Computer Game Design	Vani	0.9592	921	0.9172	206	Chris	1.1156 N	San Jose, Oakland	0.802
2	530 m/(s^2)	0.8934	Natural Language Processing	Data Science	Fabrice	1.2678	977	0.4224	668	Andrew	0.7207 N	Long Beach	0.6886
2	1063 m/(s^2)	1.2412	Natural Language Processing	Data Science	Eriq	1.2658	683	1.735	1190	Andrew	1.249 N	Long Beach	0.3848
1	483 m/(s^2)	0.5053	Biotechnology	Computer Game Design	Chris	0.6983	1313	0.4873	182	Michael	0.5228 N	OAKLAND, SAN BERNARDINO	0.9975
2	960 m/(s^2)	0.5536	Applied Mathematics	Computer Game Design	Fabrice	1.1401	769	1.2866	213	Chris	1.1268 N	Long Beach	1.0171
3	397 m/(s^2)	0.163	Bioinformatics	Bioinformatics	Chris	0.9587	30	1.0625	742	Michael	0.9632 N	San Diego	0.5344
1	816 m/(s^2)	0.8338	Human Computer Interaction	Computer Game Design	Vani	0.7831	693	1.1468	800	Lise	1.024 N	San Bernardino, Oakland	0.9354
3	468 m/(s^2)	0.2613	Computer Science	Biotechnology	Fabrice	1.4823	575	0.4234	704	Andrew	0.9653 N	San Francisco	0.6232
3	538 m/(s^2)	0.4456	Computer Game Design	Statistics	Chris	1.155	39	1.0851	923	Tony	0.6262 N	Bakersfield, San Francisco	0.7963
1	772 m/(s^2)	0.713	Biotechnology	Computer Game Design	Vani	0.6776	1114	0.9056	-64	Michael	0.6346 N	San Jose	0.4843
3	679 m/(s^2)	0.5597	Computer Science	Biotechnology	Chris	1.354	114	1.3587	1087	Fabrice	1.0312 N	Bakersfield	0.8134
1	715 m/(s^2)	1.0545	Biotechnology	Computer Game Design	Vani	0.5167	947	1.2457	200	Chris	1.1454 N	San Bernardino	1.2423
3	108 m/(s^2)	0.28	Games and Playable Media	Computer Science	Chris	0.8021	-258	1.0911	1217	Tony	0.6891 N	Sacramento, Los Angeles	0.0275
1	734 m/(s^2)	1.0155	Biotechnology	Statistics	Vani	0.7929	773	1.1492	278	Andrew	0.8994 N	NULL	1.4938
2	1056 m/(s^2)	1.2442	Natural Language Processing	Computer Science	Fabrice	1.2188	1067	1.3785	1026	Andrew	1.0062 N	Long Beach	0.6895
1	819 m/(s^2)	0.751	bIOENGINEERING	Computer Game Design	Vani	1.0465	1147	1.5332	348	Michael	0.7014 N	Modesto	1.1945
1	951 m/(s^2)	None	Games and Playable Media	Statistics	Vani	1.0848	772	1.1008	479	Michael	1.0353 N	Modesto, Oakland, San Jose	1.2692
1	921 m/(s^2)	0.7874	Biotechnology	Statistics	Vani	1.0453	1233	0.7496	138	Michael	0.633 N	San Jose	1.3027
5	595 m/(s^2)	1.017	Computational Media	Electrical Engineering, Games and Playable Media	Sam	0.0634	700	-0.1393	496	Lise	-0.1233 N	Fremont	1.1666
2	907 m/(s^2)	1.4168	NATURAL LANGUAGE PROCESSING	Computer Science	Eriq	0.6264	1001	0.4297	1161	Andrew	0.8987 N	irvine	0.9325
4	282 m/(s^2)	-0.164	Games and Playable Media	Natural Language Processing	n/a	1.0645	1527	0.4281	1173	Vani	0.93 N	Sacramento	0.8284
3	-282 m/(s^2)	0.06	Bioengineering	Biotechnology	Chris	1.1468	147	1.1109	647	Tony	0.5411 N	San Diego, San Francisco	1.2608
5	954 m/(s^2)	0.9645	tECHNOLOGY AND iNFORMATION mANAGEMENT	Games and Playable Media	Sam	n/a	489	0.8054	981	Lise	0.4296 N	Fremont, Chula Vista	0.9041
1	703 m/(s^2)	1.2115	Biotechnology	Electrical Engineering, Technology and Information Management, Applied Mathematics, Bioengineering, Games and Playable Media	Vani	0.7619	1195	1.0702	76	Chris	0.8675 N	San Jose, San Bernardino	0.3425
4	626 m/(s^2)	0.315	Computer Game Design	Computer Engineering	Lise	1.043	673	0.4151	1815	Reilly	1.2909 N	Sacramento, Santa Clarita, Los Angeles	0.4842
4	299 m/(s^2)	0.1652	GAMES AND PLAYABLE MEDIA	Natural Language Processing	Reilly	0.5877	1055	1.1311	1295	Reilly	1.2983 N	N/A	0.5106
5	889 m/(s^2)	0.7846	technology and information management	Games and Playable Media, Technology and Information Management, Human Computer Interaction, Bioengineering, Electrical Engineering	Inan	0.2733	546	0.8599	973	Lise	0.5978 N	Fremont, Fresno	0.6508
0	857 m/(s^2)	0.8534	Human Computer Interaction	Robotics Engineering	Vani	0.9237	544	0.9257	915	Inan	0.7882 N	Oakland	0.5262
0	865 m/(s^2)	1.675	Electrical Engineering	Robotics Engineering	MICHAEL	0.8029	287	1.0994	1109	Sam	0.7136 N	Santa Ana	0.2378
1	467 m/(s^2)	0.8574	Biotechnology	Computer Game Design	Vani	0.6892	1138	0.8466	172	Chris	0.8529 N	Fremont, Chula Vista	0.7136
3	373 m/(s^2)	0.3634	Bioinformatics	Biotechnology	Chris	1.0518	62	0.3659	1084	Fabrice	1.0575 N	San Diego	0.63
2	1205 m/(s^2)	1.1708	Natural Language Processing	Computer Science	Eriq	1.3379	1109	0.5784	882	Lise	0.5466 N	Long Beach	1.518
5	1055 m/(s^2)	1.2679	Data Science	Bioengineering, Human Computer Interaction	Inan	0.4055	1031	0.6806	1416	Lise	0.5947 N	Fremont, Fresno	0.8701
3	303 m/(s^2)	0.3044	Bioinformatics	Bioinformatics	Eriq	0.7895	-99	0.8886	1080	Tony	0.4122 N	San Francisco	0.644
1	785 m/(s^2)	1.3609	Biotechnology	Computer Game Design	Vani	1.068	1240	1.0082	65	Chris	0.6326 N	Oakland, Modesto	1.1122
